CCafeName	ccTerms
CCafe538	CC0500000
CCafe538	CC05u0000
CCafe539	CC0100000
CCafe539	CC0130000
CCafe540	CC0100000
CCafe540	CC01f0000
CCafe541	CC1100000
CCafe541	CC1130000
CCafe542	CC0100000
CCafe542	CC01f0000
CCafe542	CC1500000
CCafe542	CC1510000
CCafe544	CC0100000
CCafe544	CC01f0000
CCafe544	CC0900000
CCafe544	CC0940000
CCafe544	CC09a0000
CCafe545	CC0400000
CCafe545	CC0430000
CCafe545	CC0435000
CCafe545	CC0500000
CCafe545	CC0510000
CCafe545	CC0800000
CCafe545	CC08d0000
CCafe545	CC0900000
CCafe545	CC09a0000
CCafe545	CC09a1000
CCafe546	CC0100000
CCafe546	CC01f0000
CCafe547	CC0100000
CCafe547	CC0130000
CCafe548	CC0100000
CCafe548	CC01f0000
CCafe549	CC0500000
CCafe549	CC05f0000
CCafe550	CC0100000
CCafe550	CC01f0000
CCafe550	CC0300000
CCafe550	CC0350000
CCafe550	CC035b000
CCafe551	CC0200000
CCafe551	CC0220000
CCafe551	CC022p000
CCafe551	CC1400000
CCafe551	CC1410000
CCafe551	CC1418000
CCafe552	CC0100000
CCafe552	CC0130000
CCafe553	CC0500000
CCafe553	CC05p0000
CCafe553	CC05p1000
CCafe553	CC1200000
CCafe553	CC1260000
CCafe553	CC1264000
CCafe554	CC0100000
CCafe554	CC01f0000
CCafe555	CC0200000
CCafe555	CC0220000
CCafe555	CC022l000
CCafe556	CC0100000
CCafe556	CC01b0000
CCafe556	CC0300000
CCafe556	CC0360000
CCafe556	CC0362000
CCafe556	CC0362100
CCafe556	CC0400000
CCafe556	CC04j0000
CCafe557	CC0500000
CCafe557	CC0570000
CCafe558	CC2100000
CCafe558	CC2150000
CCafe559	CC0100000
CCafe559	CC0180000
CCafe559	CC1400000
CCafe559	CC1410000
CCafe559	CC1411000
CCafe560	CC0100000
CCafe560	CC01f0000
CCafe560	CC1500000
CCafe560	CC1590000
CCafe561	CC0300000
CCafe561	CC0350000
CCafe561	CC0356000
CCafe562	CC0100000
CCafe562	CC01f0000
CCafe562	CC2200000
CCafe562	CC2220000
CCafe563	CC0400000
CCafe563	CC04g0000
CCafe563	CC2300000
CCafe563	CC2320000
CCafe564	CC2100000
CCafe564	CC2160000
CCafe565	CC1800000
CCafe565	CC1830000
CCafe566	CC1000000
CCafe566	CC10b0000
CCafe566	CC10b1000
CCafe566	CC10b1100
CCafe566	CC1400000
CCafe566	CC1410000
CCafe566	CC1412000
CCafe567	CC0400000
CCafe567	CC04o0000
CCafe568	CC0100000
CCafe568	CC01f0000
CCafe568	CC0400000
CCafe568	CC0430000
CCafe568	CC0436000
CCafe568	CC1200000
CCafe568	CC1260000
CCafe568	CC1261000
CCafe568	CC1290000
CCafe568	CC1299000
CCafe569	CC1400000
CCafe569	CC1410000
CCafe569	CC1412000
CCafe570	CC0100000
CCafe570	CC01f0000
CCafe571	CC0300000
CCafe571	CC0370000
CCafe571	CC0374000
CCafe572	CC0400000
CCafe572	CC0460000
CCafe573	CC0400000
CCafe573	CC0460000
CCafe574	CC0100000
CCafe574	CC01f0000
CCafe575	CC0400000
CCafe575	CC0430000
CCafe575	CC1800000
CCafe575	CC1810000
CCafe575	CC2700000
CCafe575	CC2740000
CCafe576	CC0100000
CCafe576	CC01f0000
CCafe576	CC0400000
CCafe576	CC0430000
CCafe577	CC0100000
CCafe577	CC0130000
CCafe577	CC0131000
CCafe577	CC0400000
CCafe577	CC04i0000
CCafe577	CC0500000
CCafe577	CC05a0000
CCafe577	CC05a1000
CCafe577	CC05c0000
CCafe577	CC0700000
CCafe577	CC07i0000
CCafe578	CC0100000
CCafe578	CC0170000
CCafe578	CC4100000
CCafe578	CC4110000
CCafe579	CC2900000
CCafe579	CC2910000
CCafe580	CC0200000
CCafe580	CC0210000
CCafe580	CC0212000
CCafe581	CC0100000
CCafe581	CC01f0000
CCafe581	CC01ff000
CCafe581	CC0200000
CCafe581	CC0220000
CCafe581	CC022h000
CCafe581	CC022h700
CCafe581	CC1200000
CCafe581	CC1290000
CCafe581	CC1293000
CCafe581	CC1296000
CCafe582	CC0100000
CCafe582	CC01f0000
CCafe583	CC1200000
CCafe583	CC1230000
CCafe584	CC0200000
CCafe584	CC0220000
CCafe584	CC022k000
CCafe584	CC1400000
CCafe584	CC1410000
CCafe584	CC1416000
CCafe585	CC0300000
CCafe585	CC0360000
CCafe585	CC2800000
CCafe585	CC2830000
CCafe586	CC0100000
CCafe586	CC01f0000
CCafe586	CC1800000
CCafe586	CC1850000
CCafe587	CC1200000
CCafe587	CC1240000
CCafe588	CC0100000
CCafe588	CC0130000
CCafe589	CC1700000
CCafe589	CC1710000
CCafe589	CC1715000
CCafe590	CC2100000
CCafe590	CC2160000
CCafe591	CC0100000
CCafe591	CC0130000
CCafe591	CC0170000
CCafe591	CC4100000
CCafe591	CC4110000
CCafe592	CC0500000
CCafe592	CC05a0000
CCafe593	CC0200000
CCafe593	CC0220000
CCafe593	CC022r000
CCafe594	CC0100000
CCafe594	CC01f0000
CCafe595	CC0600000
CCafe595	CC06i0000
CCafe596	CC0100000
CCafe596	CC01f0000
CCafe596	CC0200000
CCafe596	CC0220000
CCafe596	CC022h000
CCafe596	CC022h900
CCafe596	CC1200000
CCafe596	CC1290000
CCafe596	CC1298000
CCafe597	CC0600000
CCafe597	CC06g0000
CCafe597	CC1800000
CCafe597	CC1860000
CCafe597	CC1862000
CCafe598	CC0100000
CCafe598	CC01f0000
CCafe599	CC0300000
CCafe599	CC0340000
CCafe599	CC0344000
CCafe600	CC0100000
CCafe600	CC01f0000
CCafe600	CC0900000
CCafe600	CC0980000
CCafe600	CC0981000
CCafe601	CC0100000
CCafe601	CC01e0000
CCafe601	CC01f0000
CCafe602	CC1000000
CCafe602	CC1080000
CCafe602	CC10c0000
CCafe602	CC10c2000
CCafe603	CC0100000
CCafe603	CC01f0000
CCafe603	CC0600000
CCafe603	CC06i0000
CCafe604	CC0100000
CCafe604	CC01f0000
CCafe604	CC0400000
CCafe604	CC04p0000
CCafe605	CC2600000
CCafe605	CC2630000
CCafe606	CC0300000
CCafe606	CC0310000
CCafe606	CC0313000
CCafe606	CC0320000
CCafe606	CC0350000
CCafe606	CC0356000
CCafe606	CC0370000
CCafe606	CC0372000
CCafe606	CC4200000
CCafe606	CC4210000
CCafe606	CC4212000
CCafe607	CC0100000
CCafe607	CC01f0000
CCafe608	CC0200000
CCafe608	CC0220000
CCafe608	CC022h000
CCafe608	CC022h900
CCafe608	CC1200000
CCafe608	CC1290000
CCafe608	CC1298000
CCafe609	CC0200000
CCafe609	CC0220000
CCafe609	CC022a000
CCafe609	CC022a100
CCafe609	CC1300000
CCafe609	CC1310000
CCafe610	CC0100000
CCafe610	CC01f0000
CCafe611	CC0100000
CCafe611	CC01f0000
CCafe612	CC0100000
CCafe612	CC0130000
CCafe612	CC0134000
CCafe613	CC0100000
CCafe613	CC01f0000
CCafe613	CC0400000
CCafe613	CC0480000
CCafe613	CC0490000
CCafe614	CC1200000
CCafe614	CC1290000
CCafe614	CC1291000
CCafe615	CC0100000
CCafe615	CC01f0000
CCafe616	CC0100000
CCafe616	CC01o0000
CCafe616	CC0200000
CCafe616	CC0220000
CCafe616	CC0221000
CCafe616	CC2000000
CCafe616	CC2060000
CCafe617	CC0100000
CCafe617	CC0170000
CCafe617	CC0200000
CCafe617	CC0220000
CCafe617	CC022a000
CCafe617	CC022a100
CCafe617	CC1300000
CCafe617	CC1310000
CCafe617	CC4100000
CCafe617	CC4110000
CCafe618	CC0100000
CCafe618	CC01f0000
CCafe618	CC1200000
CCafe618	CC1290000
CCafe619	CC1600000
CCafe619	CC1610000
CCafe619	CC1611000
CCafe620	CC2800000
CCafe620	CC2840000
CCafe621	CC0300000
CCafe621	CC0350000
CCafe621	CC0400000
CCafe621	CC0430000
CCafe621	CC0700000
CCafe621	CC07c0000
CCafe622	CC0100000
CCafe622	CC01f0000
CCafe622	CC01fg000
CCafe622	CC0200000
CCafe622	CC0220000
CCafe622	CC022h000
CCafe622	CC022h600
CCafe622	CC1200000
CCafe622	CC1290000
CCafe622	CC1294000
CCafe623	CC0100000
CCafe623	CC01f0000
CCafe623	CC0900000
CCafe623	CC0970000
CCafe623	CC0972000
CCafe623	CC1100000
CCafe623	CC1190000
CCafe623	CC1200000
CCafe623	CC1220000
CCafe624	CC3600000
CCafe624	CC3610000
CCafe625	CC0100000
CCafe625	CC01f0000
CCafe625	CC1900000
CCafe625	CC1930000
CCafe626	CC0100000
CCafe626	CC0170000
CCafe626	CC0200000
CCafe626	CC0220000
CCafe626	CC022a000
CCafe626	CC022a100
CCafe626	CC1300000
CCafe626	CC1310000
CCafe626	CC4100000
CCafe626	CC4110000
CCafe627	CC0100000
CCafe627	CC0170000
CCafe627	CC0300000
CCafe627	CC0340000
CCafe627	CC0342000
CCafe627	CC0343000
CCafe627	CC4100000
CCafe627	CC4110000
CCafe628	CC0100000
CCafe628	CC0170000
CCafe628	CC0200000
CCafe628	CC0220000
CCafe628	CC022a000
CCafe628	CC022a100
CCafe628	CC1100000
CCafe628	CC1110000
CCafe628	CC1300000
CCafe628	CC1310000
CCafe628	CC4100000
CCafe628	CC4110000
CCafe629	CC0200000
CCafe629	CC0220000
CCafe629	CC022a000
CCafe629	CC022a100
CCafe629	CC022h000
CCafe629	CC022h800
CCafe629	CC1200000
CCafe629	CC1290000
CCafe629	CC1297000
CCafe629	CC1300000
CCafe629	CC1310000
CCafe630	CC0100000
CCafe630	CC01f0000
CCafe631	CC0100000
CCafe631	CC01f0000
CCafe631	CC01s0000
CCafe631	CC3600000
CCafe631	CC3620000
CCafe632	CC0100000
CCafe632	CC01f0000
CCafe633	CC0200000
CCafe633	CC0220000
CCafe633	CC022a000
CCafe633	CC022a100
CCafe633	CC1300000
CCafe633	CC1310000
CCafe633	CC1500000
CCafe633	CC1590000
CCafe634	CC0200000
CCafe634	CC0220000
CCafe634	CC022a000
CCafe634	CC022a100
CCafe634	CC0300000
CCafe634	CC0350000
CCafe634	CC0356000
CCafe634	CC0360000
CCafe634	CC1300000
CCafe634	CC1310000
CCafe635	CC0200000
CCafe635	CC0220000
CCafe635	CC022h000
CCafe635	CC022h900
CCafe635	CC0600000
CCafe635	CC0620000
CCafe635	CC1200000
CCafe635	CC1290000
CCafe635	CC1298000
CCafe635	CC1900000
CCafe635	CC1910000
CCafe636	CC0600000
CCafe636	CC0620000
CCafe637	CC0200000
CCafe637	CC0220000
CCafe637	CC022a000
CCafe637	CC022a100
CCafe637	CC1300000
CCafe637	CC1310000
CCafe638	CC0200000
CCafe638	CC0220000
CCafe638	CC022a000
CCafe638	CC022a100
CCafe638	CC1300000
CCafe638	CC1310000
CCafe639	CC0100000
CCafe639	CC0170000
CCafe639	CC0200000
CCafe639	CC0220000
CCafe639	CC022a000
CCafe639	CC022a100
CCafe639	CC1300000
CCafe639	CC1310000
CCafe639	CC4100000
CCafe639	CC4110000
CCafe640	CC0200000
CCafe640	CC0220000
CCafe640	CC022a000
CCafe640	CC022a100
CCafe640	CC1300000
CCafe640	CC1310000
CCafe641	CC0200000
CCafe641	CC0220000
CCafe641	CC022a000
CCafe641	CC022a100
CCafe641	CC1300000
CCafe641	CC1310000
CCafe642	CC0200000
CCafe642	CC0220000
CCafe642	CC022a000
CCafe642	CC022a100
CCafe642	CC1300000
CCafe642	CC1310000
CCafe643	CC0100000
CCafe643	CC0170000
CCafe643	CC0200000
CCafe643	CC0220000
CCafe643	CC022a000
CCafe643	CC022a100
CCafe643	CC1300000
CCafe643	CC1310000
CCafe643	CC4100000
CCafe643	CC4110000
CCafe644	CC0100000
CCafe644	CC0170000
CCafe644	CC0200000
CCafe644	CC0220000
CCafe644	CC022a000
CCafe644	CC022a100
CCafe644	CC1300000
CCafe644	CC1310000
CCafe644	CC4100000
CCafe644	CC4110000
CCafe645	CC0100000
CCafe645	CC0170000
CCafe645	CC0200000
CCafe645	CC0220000
CCafe645	CC022a000
CCafe645	CC022a100
CCafe645	CC1300000
CCafe645	CC1310000
CCafe645	CC4100000
CCafe645	CC4110000
CCafe646	CC0100000
CCafe646	CC01f0000
CCafe646	CC0200000
CCafe646	CC0220000
CCafe646	CC0221000
CCafe646	CC0600000
CCafe646	CC0690000
CCafe647	CC0100000
CCafe647	CC01f0000
CCafe647	CC1000000
CCafe647	CC1050000
CCafe647	CC1500000
CCafe647	CC1570000
CCafe648	CC0100000
CCafe648	CC01f0000
CCafe648	CC01l0000
CCafe648	CC01l1000
CCafe649	CC0100000
CCafe649	CC0130000
CCafe649	CC01f0000
CCafe649	CC0300000
CCafe649	CC0350000
CCafe649	CC0356000
CCafe650	CC0100000
CCafe650	CC01f0000
CCafe650	CC1000000
CCafe650	CC1060000
CCafe651	CC0100000
CCafe651	CC0170000
CCafe651	CC0300000
CCafe651	CC0350000
CCafe651	CC0358000
CCafe651	CC4100000
CCafe651	CC4110000
CCafe652	CC0100000
CCafe652	CC01f0000
CCafe653	CC0100000
CCafe653	CC01f0000
CCafe654	CC0100000
CCafe654	CC01f0000
CCafe654	CC0600000
CCafe654	CC06b0000
CCafe654	CC1200000
CCafe654	CC1260000
CCafe654	CC1262000
CCafe655	CC0100000
CCafe655	CC01f0000
CCafe655	CC0600000
CCafe655	CC06b0000
CCafe655	CC1200000
CCafe655	CC1260000
CCafe655	CC1262000
CCafe656	CC0100000
CCafe656	CC01f0000
CCafe656	CC0600000
CCafe656	CC06b0000
CCafe656	CC1200000
CCafe656	CC1260000
CCafe656	CC1262000
CCafe657	CC0100000
CCafe657	CC01f0000
CCafe657	CC0600000
CCafe657	CC06b0000
CCafe657	CC1200000
CCafe657	CC1260000
CCafe657	CC1262000
CCafe658	CC0100000
CCafe658	CC01f0000
CCafe658	CC0600000
CCafe658	CC06b0000
CCafe658	CC1200000
CCafe658	CC1260000
CCafe658	CC1262000
CCafe659	CC0100000
CCafe659	CC01f0000
CCafe660	CC1700000
CCafe660	CC1710000
CCafe660	CC1712000
CCafe661	CC0100000
CCafe661	CC01f0000
CCafe662	CC0100000
CCafe662	CC01j0000
CCafe663	CC0100000
CCafe663	CC01f0000
CCafe664	CC0800000
CCafe664	CC08h0000
CCafe664	CC0900000
CCafe664	CC0970000
CCafe664	CC0973000
CCafe664	CC2400000
CCafe664	CC2440000
CCafe665	CC0100000
CCafe665	CC01f0000
CCafe665	CC0200000
CCafe665	CC0220000
CCafe665	CC0223000
CCafe665	CC0300000
CCafe665	CC0340000
CCafe665	CC0341000
CCafe666	CC0100000
CCafe666	CC01f0000
CCafe667	CC0100000
CCafe667	CC0150000
CCafe667	CC0170000
CCafe667	CC01f0000
CCafe667	CC4100000
CCafe667	CC4110000
CCafe668	CC0100000
CCafe668	CC0150000
CCafe668	CC0170000
CCafe668	CC1000000
CCafe668	CC10a0000
CCafe668	CC1500000
CCafe668	CC1590000
CCafe668	CC4100000
CCafe668	CC4110000
CCafe669	CC1200000
CCafe669	CC1270000
CCafe670	CC0100000
CCafe670	CC0130000
CCafe670	CC1500000
CCafe670	CC1520000
